vertrag_id,partner_id,rolle,anteil_pct
VTR-00002964,PTR-00000235,VERSICHERUNGSNEHMER,
VTR-00002964,PTR-00000235,VERSICHERTE_PERSON,
VTR-00002964,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002965,PTR-00000421,VERSICHERUNGSNEHMER,
VTR-00002965,PTR-00000421,VERSICHERTE_PERSON,
VTR-00002965,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002967,PTR-00000617,VERSICHERUNGSNEHMER,
VTR-00002967,PTR-00000617,VERSICHERTE_PERSON,
VTR-00002967,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002968,PTR-00000312,VERSICHERUNGSNEHMER,
VTR-00002968,PTR-00000312,VERSICHERTE_PERSON,
VTR-00002968,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002969,PTR-00000527,VERSICHERUNGSNEHMER,
VTR-00002969,PTR-00000527,VERSICHERTE_PERSON,
VTR-00002969,PTR-00000528,BEGUENSTIGT,50.0
VTR-00002969,PTR-00000529,BEGUENSTIGT,50.0
VTR-00002970,PTR-00000126,VERSICHERUNGSNEHMER,
VTR-00002970,PTR-00000126,VERSICHERTE_PERSON,
VTR-00002970,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002971,PTR-00000212,VERSICHERUNGSNEHMER,
VTR-00002971,PTR-00000212,VERSICHERTE_PERSON,
VTR-00002971,PTR-00000213,BEGUENSTIGT,50.0
VTR-00002971,PTR-00000214,BEGUENSTIGT,16.67
VTR-00002971,PTR-00000215,BEGUENSTIGT,16.67
VTR-00002971,PTR-00000216,BEGUENSTIGT,16.67
VTR-00002972,PTR-00000619,VERSICHERUNGSNEHMER,
VTR-00002972,PTR-00000619,VERSICHERTE_PERSON,
VTR-00002972,PTR-00000620,BEGUENSTIGT,50.0
VTR-00002972,PTR-00000621,BEGUENSTIGT,16.67
VTR-00002972,PTR-00000622,BEGUENSTIGT,16.67
VTR-00002972,PTR-00000623,BEGUENSTIGT,16.67
VTR-00002973,PTR-00000829,VERSICHERUNGSNEHMER,
VTR-00002973,PTR-00000829,VERSICHERTE_PERSON,
VTR-00002973,PTR-00000830,BEGUENSTIGT,100.0
VTR-00002974,PTR-00000760,VERSICHERUNGSNEHMER,
VTR-00002974,PTR-00000760,VERSICHERTE_PERSON,
VTR-00002974,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002975,PTR-00000761,VERSICHERUNGSNEHMER,
VTR-00002975,PTR-00000761,VERSICHERTE_PERSON,
VTR-00002975,PTR-00000762,BEGUENSTIGT,100.0
VTR-00002976,PTR-00000735,VERSICHERUNGSNEHMER,
VTR-00002976,PTR-00000735,VERSICHERTE_PERSON,
VTR-00002976,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002977,PTR-00000196,VERSICHERUNGSNEHMER,
VTR-00002977,PTR-00000196,VERSICHERTE_PERSON,
VTR-00002977,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002978,PTR-00000455,VERSICHERUNGSNEHMER,
VTR-00002978,PTR-00000455,VERSICHERTE_PERSON,
VTR-00002978,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002979,PTR-00000919,VERSICHERUNGSNEHMER,
VTR-00002979,PTR-00000919,VERSICHERTE_PERSON,
VTR-00002979,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002980,PTR-00000702,VERSICHERUNGSNEHMER,
VTR-00002980,PTR-00000702,VERSICHERTE_PERSON,
VTR-00002980,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002981,PTR-00000663,VERSICHERUNGSNEHMER,
VTR-00002981,PTR-00000663,VERSICHERTE_PERSON,
VTR-00002981,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002982,PTR-00000885,VERSICHERUNGSNEHMER,
VTR-00002982,PTR-00000885,VERSICHERTE_PERSON,
VTR-00002982,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002983,PTR-00000830,VERSICHERUNGSNEHMER,
VTR-00002983,PTR-00000830,VERSICHERTE_PERSON,
VTR-00002983,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002984,PTR-00000417,VERSICHERUNGSNEHMER,
VTR-00002984,PTR-00000417,VERSICHERTE_PERSON,
VTR-00002984,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002985,PTR-00000852,VERSICHERUNGSNEHMER,
VTR-00002985,PTR-00000852,VERSICHERTE_PERSON,
VTR-00002985,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002986,PTR-00000065,VERSICHERUNGSNEHMER,
VTR-00002986,PTR-00000065,VERSICHERTE_PERSON,
VTR-00002986,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002987,PTR-00000315,VERSICHERUNGSNEHMER,
VTR-00002987,PTR-00000315,VERSICHERTE_PERSON,
VTR-00002987,PTR-00000316,BEGUENSTIGT,100.0
VTR-00002988,PTR-00000426,VERSICHERUNGSNEHMER,
VTR-00002988,PTR-00000426,VERSICHERTE_PERSON,
VTR-00002988,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002989,PTR-00000270,VERSICHERUNGSNEHMER,
VTR-00002989,PTR-00000270,VERSICHERTE_PERSON,
VTR-00002989,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002990,PTR-00000813,VERSICHERUNGSNEHMER,
VTR-00002990,PTR-00000813,VERSICHERTE_PERSON,
VTR-00002990,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002991,PTR-00000867,VERSICHERUNGSNEHMER,
VTR-00002991,PTR-00000867,VERSICHERTE_PERSON,
VTR-00002991,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002992,PTR-00000522,VERSICHERUNGSNEHMER,
VTR-00002992,PTR-00000522,VERSICHERTE_PERSON,
VTR-00002992,PTR-00000523,BEGUENSTIGT,100.0
VTR-00002993,PTR-00000808,VERSICHERUNGSNEHMER,
VTR-00002993,PTR-00000808,VERSICHERTE_PERSON,
VTR-00002993,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002994,PTR-00000624,VERSICHERUNGSNEHMER,
VTR-00002994,PTR-00000624,VERSICHERTE_PERSON,
VTR-00002994,PTR-00000625,BEGUENSTIGT,100.0
VTR-00002995,PTR-00000851,VERSICHERUNGSNEHMER,
VTR-00002995,PTR-00000851,VERSICHERTE_PERSON,
VTR-00002995,PTR-00000852,BEGUENSTIGT,100.0
VTR-00002996,PTR-00000110,VERSICHERUNGSNEHMER,
VTR-00002996,PTR-00000110,VERSICHERTE_PERSON,
VTR-00002996,PTR-00000111,BEGUENSTIGT,100.0
VTR-00002997,PTR-00000813,VERSICHERUNGSNEHMER,
VTR-00002997,PTR-00000813,VERSICHERTE_PERSON,
VTR-00002997,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00002998,PTR-00000554,VERSICHERUNGSNEHMER,
VTR-00002998,PTR-00000554,VERSICHERTE_PERSON,
VTR-00002998,PTR-00000555,BEGUENSTIGT,100.0
VTR-00002999,PTR-00000472,VERSICHERUNGSNEHMER,
VTR-00002999,PTR-00000472,VERSICHERTE_PERSON,
VTR-00002999,PTR-00000473,BEGUENSTIGT,50.0
VTR-00002999,PTR-00000474,BEGUENSTIGT,16.67
VTR-00002999,PTR-00000475,BEGUENSTIGT,16.67
VTR-00002999,PTR-00000476,BEGUENSTIGT,16.67
VTR-00003000,PTR-00000717,VERSICHERUNGSNEHMER,
VTR-00003000,PTR-00000717,VERSICHERTE_PERSON,
VTR-00003000,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003001,PTR-00000300,VERSICHERUNGSNEHMER,
VTR-00003001,PTR-00000300,VERSICHERTE_PERSON,
VTR-00003001,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003002,PTR-00000414,VERSICHERUNGSNEHMER,
VTR-00003002,PTR-00000414,VERSICHERTE_PERSON,
VTR-00003002,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003003,PTR-00000786,VERSICHERUNGSNEHMER,
VTR-00003003,PTR-00000786,VERSICHERTE_PERSON,
VTR-00003003,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003004,PTR-00000872,VERSICHERUNGSNEHMER,
VTR-00003004,PTR-00000872,VERSICHERTE_PERSON,
VTR-00003004,PTR-00000873,BEGUENSTIGT,50.0
VTR-00003004,PTR-00000874,BEGUENSTIGT,16.67
VTR-00003004,PTR-00000875,BEGUENSTIGT,16.67
VTR-00003004,PTR-00000876,BEGUENSTIGT,16.67
VTR-00003005,PTR-00000573,VERSICHERUNGSNEHMER,
VTR-00003005,PTR-00000573,VERSICHERTE_PERSON,
VTR-00003005,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003006,PTR-00000194,VERSICHERUNGSNEHMER,
VTR-00003006,PTR-00000194,VERSICHERTE_PERSON,
VTR-00003006,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003007,PTR-00000850,VERSICHERUNGSNEHMER,
VTR-00003007,PTR-00000850,VERSICHERTE_PERSON,
VTR-00003007,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003008,PTR-00000118,VERSICHERUNGSNEHMER,
VTR-00003008,PTR-00000118,VERSICHERTE_PERSON,
VTR-00003008,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003009,PTR-00000312,VERSICHERUNGSNEHMER,
VTR-00003009,PTR-00000312,VERSICHERTE_PERSON,
VTR-00003009,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003010,PTR-00000182,VERSICHERUNGSNEHMER,
VTR-00003010,PTR-00000182,VERSICHERTE_PERSON,
VTR-00003010,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003013,PTR-00000658,VERSICHERUNGSNEHMER,
VTR-00003013,PTR-00000658,VERSICHERTE_PERSON,
VTR-00003013,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003014,PTR-00000904,VERSICHERUNGSNEHMER,
VTR-00003014,PTR-00000904,VERSICHERTE_PERSON,
VTR-00003014,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003015,PTR-00000166,VERSICHERUNGSNEHMER,
VTR-00003015,PTR-00000166,VERSICHERTE_PERSON,
VTR-00003015,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003017,PTR-00000028,VERSICHERUNGSNEHMER,
VTR-00003017,PTR-00000028,VERSICHERTE_PERSON,
VTR-00003017,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003018,PTR-00000470,VERSICHERUNGSNEHMER,
VTR-00003018,PTR-00000470,VERSICHERTE_PERSON,
VTR-00003018,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003019,PTR-00000094,VERSICHERUNGSNEHMER,
VTR-00003019,PTR-00000094,VERSICHERTE_PERSON,
VTR-00003019,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003020,PTR-00000511,VERSICHERUNGSNEHMER,
VTR-00003020,PTR-00000511,VERSICHERTE_PERSON,
VTR-00003020,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003022,PTR-00000992,VERSICHERUNGSNEHMER,
VTR-00003022,PTR-00000992,VERSICHERTE_PERSON,
VTR-00003022,PTR-00000993,BEGUENSTIGT,50.0
VTR-00003022,PTR-00000994,BEGUENSTIGT,50.0
VTR-00003023,PTR-00000906,VERSICHERUNGSNEHMER,
VTR-00003023,PTR-00000906,VERSICHERTE_PERSON,
VTR-00003023,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003024,PTR-00000117,VERSICHERUNGSNEHMER,
VTR-00003024,PTR-00000117,VERSICHERTE_PERSON,
VTR-00003024,PTR-00000118,BEGUENSTIGT,100.0
VTR-00003025,PTR-00000802,VERSICHERUNGSNEHMER,
VTR-00003025,PTR-00000802,VERSICHERTE_PERSON,
VTR-00003025,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003026,PTR-00000692,VERSICHERUNGSNEHMER,
VTR-00003026,PTR-00000692,VERSICHERTE_PERSON,
VTR-00003026,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003027,PTR-00000602,VERSICHERUNGSNEHMER,
VTR-00003027,PTR-00000602,VERSICHERTE_PERSON,
VTR-00003027,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003029,PTR-00000320,VERSICHERUNGSNEHMER,
VTR-00003029,PTR-00000320,VERSICHERTE_PERSON,
VTR-00003029,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003031,PTR-00000968,VERSICHERUNGSNEHMER,
VTR-00003031,PTR-00000968,VERSICHERTE_PERSON,
VTR-00003031,PTR-00000969,BEGUENSTIGT,100.0
VTR-00003032,PTR-00000742,VERSICHERUNGSNEHMER,
VTR-00003032,PTR-00000742,VERSICHERTE_PERSON,
VTR-00003032,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003033,PTR-00000174,VERSICHERUNGSNEHMER,
VTR-00003033,PTR-00000174,VERSICHERTE_PERSON,
VTR-00003033,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003034,PTR-00000453,VERSICHERUNGSNEHMER,
VTR-00003034,PTR-00000453,VERSICHERTE_PERSON,
VTR-00003034,PTR-00000454,BEGUENSTIGT,100.0
VTR-00003035,PTR-00000204,VERSICHERUNGSNEHMER,
VTR-00003035,PTR-00000204,VERSICHERTE_PERSON,
VTR-00003035,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003038,PTR-00000443,VERSICHERUNGSNEHMER,
VTR-00003038,PTR-00000443,VERSICHERTE_PERSON,
VTR-00003038,PTR-00000444,BEGUENSTIGT,100.0
VTR-00003039,PTR-00000899,VERSICHERUNGSNEHMER,
VTR-00003039,PTR-00000899,VERSICHERTE_PERSON,
VTR-00003039,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003040,PTR-00000452,VERSICHERUNGSNEHMER,
VTR-00003040,PTR-00000452,VERSICHERTE_PERSON,
VTR-00003040,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003041,PTR-00000462,VERSICHERUNGSNEHMER,
VTR-00003041,PTR-00000462,VERSICHERTE_PERSON,
VTR-00003041,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003042,PTR-00000274,VERSICHERUNGSNEHMER,
VTR-00003042,PTR-00000274,VERSICHERTE_PERSON,
VTR-00003042,PTR-00000275,BEGUENSTIGT,100.0
VTR-00003043,PTR-00000770,VERSICHERUNGSNEHMER,
VTR-00003043,PTR-00000770,VERSICHERTE_PERSON,
VTR-00003043,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003044,PTR-00000941,VERSICHERUNGSNEHMER,
VTR-00003044,PTR-00000941,VERSICHERTE_PERSON,
VTR-00003044,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003045,PTR-00000665,VERSICHERUNGSNEHMER,
VTR-00003045,PTR-00000665,VERSICHERTE_PERSON,
VTR-00003045,PTR-00000666,BEGUENSTIGT,50.0
VTR-00003045,PTR-00000667,BEGUENSTIGT,16.67
VTR-00003045,PTR-00000668,BEGUENSTIGT,16.67
VTR-00003045,PTR-00000669,BEGUENSTIGT,16.67
VTR-00003046,PTR-00000110,VERSICHERUNGSNEHMER,
VTR-00003046,PTR-00000110,VERSICHERTE_PERSON,
VTR-00003046,PTR-00000111,BEGUENSTIGT,100.0
VTR-00003047,PTR-00000700,VERSICHERUNGSNEHMER,
VTR-00003047,PTR-00000700,VERSICHERTE_PERSON,
VTR-00003047,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003048,PTR-00000046,VERSICHERUNGSNEHMER,
VTR-00003048,PTR-00000046,VERSICHERTE_PERSON,
VTR-00003048,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003049,PTR-00000606,VERSICHERUNGSNEHMER,
VTR-00003049,PTR-00000606,VERSICHERTE_PERSON,
VTR-00003049,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003050,PTR-00000711,VERSICHERUNGSNEHMER,
VTR-00003050,PTR-00000711,VERSICHERTE_PERSON,
VTR-00003050,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003051,PTR-00000896,VERSICHERUNGSNEHMER,
VTR-00003051,PTR-00000896,VERSICHERTE_PERSON,
VTR-00003051,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003053,PTR-00000360,VERSICHERUNGSNEHMER,
VTR-00003053,PTR-00000360,VERSICHERTE_PERSON,
VTR-00003053,PTR-00000361,BEGUENSTIGT,100.0
VTR-00003054,PTR-00000039,VERSICHERUNGSNEHMER,
VTR-00003054,PTR-00000039,VERSICHERTE_PERSON,
VTR-00003054,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003055,PTR-00000640,VERSICHERUNGSNEHMER,
VTR-00003055,PTR-00000640,VERSICHERTE_PERSON,
VTR-00003055,PTR-00000641,BEGUENSTIGT,100.0
VTR-00003056,PTR-00000380,VERSICHERUNGSNEHMER,
VTR-00003056,PTR-00000380,VERSICHERTE_PERSON,
VTR-00003056,PTR-00000381,BEGUENSTIGT,50.0
VTR-00003056,PTR-00000382,BEGUENSTIGT,25.0
VTR-00003056,PTR-00000383,BEGUENSTIGT,25.0
VTR-00003057,PTR-00000105,VERSICHERUNGSNEHMER,
VTR-00003057,PTR-00000105,VERSICHERTE_PERSON,
VTR-00003057,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003058,PTR-00000451,VERSICHERUNGSNEHMER,
VTR-00003058,PTR-00000451,VERSICHERTE_PERSON,
VTR-00003058,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003059,PTR-00000231,VERSICHERUNGSNEHMER,
VTR-00003059,PTR-00000231,VERSICHERTE_PERSON,
VTR-00003059,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003060,PTR-00000861,VERSICHERUNGSNEHMER,
VTR-00003060,PTR-00000861,VERSICHERTE_PERSON,
VTR-00003060,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003061,PTR-00000784,VERSICHERUNGSNEHMER,
VTR-00003061,PTR-00000784,VERSICHERTE_PERSON,
VTR-00003061,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003062,PTR-00000923,VERSICHERUNGSNEHMER,
VTR-00003062,PTR-00000923,VERSICHERTE_PERSON,
VTR-00003062,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003063,PTR-00000686,VERSICHERUNGSNEHMER,
VTR-00003063,PTR-00000686,VERSICHERTE_PERSON,
VTR-00003063,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003064,PTR-00000480,VERSICHERUNGSNEHMER,
VTR-00003064,PTR-00000480,VERSICHERTE_PERSON,
VTR-00003064,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003065,PTR-00000580,VERSICHERUNGSNEHMER,
VTR-00003065,PTR-00000580,VERSICHERTE_PERSON,
VTR-00003065,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003066,PTR-00000455,VERSICHERUNGSNEHMER,
VTR-00003066,PTR-00000455,VERSICHERTE_PERSON,
VTR-00003066,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003067,PTR-00000100,VERSICHERUNGSNEHMER,
VTR-00003067,PTR-00000100,VERSICHERTE_PERSON,
VTR-00003067,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003068,PTR-00000138,VERSICHERUNGSNEHMER,
VTR-00003068,PTR-00000138,VERSICHERTE_PERSON,
VTR-00003068,PTR-00000139,BEGUENSTIGT,100.0
VTR-00003069,PTR-00000776,VERSICHERUNGSNEHMER,
VTR-00003069,PTR-00000776,VERSICHERTE_PERSON,
VTR-00003069,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003070,PTR-00000301,VERSICHERUNGSNEHMER,
VTR-00003070,PTR-00000301,VERSICHERTE_PERSON,
VTR-00003070,PTR-00000302,BEGUENSTIGT,100.0
VTR-00003071,PTR-00000173,VERSICHERUNGSNEHMER,
VTR-00003071,PTR-00000173,VERSICHERTE_PERSON,
VTR-00003071,PTR-00000174,BEGUENSTIGT,50.0
VTR-00003071,PTR-00000175,BEGUENSTIGT,25.0
VTR-00003071,PTR-00000176,BEGUENSTIGT,25.0
VTR-00003072,PTR-00000238,VERSICHERUNGSNEHMER,
VTR-00003072,PTR-00000238,VERSICHERTE_PERSON,
VTR-00003072,PTR-00000239,BEGUENSTIGT,50.0
VTR-00003072,PTR-00000240,BEGUENSTIGT,50.0
VTR-00003073,PTR-00000140,VERSICHERUNGSNEHMER,
VTR-00003073,PTR-00000140,VERSICHERTE_PERSON,
VTR-00003073,PTR-00000141,BEGUENSTIGT,50.0
VTR-00003073,PTR-00000142,BEGUENSTIGT,25.0
VTR-00003073,PTR-00000143,BEGUENSTIGT,25.0
VTR-00003074,PTR-00000247,VERSICHERUNGSNEHMER,
VTR-00003074,PTR-00000247,VERSICHERTE_PERSON,
VTR-00003074,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003075,PTR-00000151,VERSICHERUNGSNEHMER,
VTR-00003075,PTR-00000151,VERSICHERTE_PERSON,
VTR-00003075,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003076,PTR-00000103,VERSICHERUNGSNEHMER,
VTR-00003076,PTR-00000103,VERSICHERTE_PERSON,
VTR-00003076,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003077,PTR-00000649,VERSICHERUNGSNEHMER,
VTR-00003077,PTR-00000649,VERSICHERTE_PERSON,
VTR-00003077,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003078,PTR-00000402,VERSICHERUNGSNEHMER,
VTR-00003078,PTR-00000402,VERSICHERTE_PERSON,
VTR-00003078,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003079,PTR-00000965,VERSICHERUNGSNEHMER,
VTR-00003079,PTR-00000965,VERSICHERTE_PERSON,
VTR-00003079,PTR-00000966,BEGUENSTIGT,50.0
VTR-00003079,PTR-00000967,BEGUENSTIGT,50.0
VTR-00003080,PTR-00000076,VERSICHERUNGSNEHMER,
VTR-00003080,PTR-00000076,VERSICHERTE_PERSON,
VTR-00003080,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003081,PTR-00000598,VERSICHERUNGSNEHMER,
VTR-00003081,PTR-00000598,VERSICHERTE_PERSON,
VTR-00003081,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003082,PTR-00000732,VERSICHERUNGSNEHMER,
VTR-00003082,PTR-00000732,VERSICHERTE_PERSON,
VTR-00003082,PTR-00000733,BEGUENSTIGT,100.0
VTR-00003083,PTR-00000529,VERSICHERUNGSNEHMER,
VTR-00003083,PTR-00000529,VERSICHERTE_PERSON,
VTR-00003083,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003084,PTR-00000350,VERSICHERUNGSNEHMER,
VTR-00003084,PTR-00000350,VERSICHERTE_PERSON,
VTR-00003084,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003085,PTR-00000611,VERSICHERUNGSNEHMER,
VTR-00003085,PTR-00000611,VERSICHERTE_PERSON,
VTR-00003085,PTR-00000612,BEGUENSTIGT,100.0
VTR-00003086,PTR-00000181,VERSICHERUNGSNEHMER,
VTR-00003086,PTR-00000181,VERSICHERTE_PERSON,
VTR-00003086,PTR-00000182,BEGUENSTIGT,50.0
VTR-00003086,PTR-00000183,BEGUENSTIGT,50.0
VTR-00003087,PTR-00000478,VERSICHERUNGSNEHMER,
VTR-00003087,PTR-00000478,VERSICHERTE_PERSON,
VTR-00003087,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003088,PTR-00000352,VERSICHERUNGSNEHMER,
VTR-00003088,PTR-00000352,VERSICHERTE_PERSON,
VTR-00003088,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003089,PTR-00000809,VERSICHERUNGSNEHMER,
VTR-00003089,PTR-00000809,VERSICHERTE_PERSON,
VTR-00003089,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003090,PTR-00000696,VERSICHERUNGSNEHMER,
VTR-00003090,PTR-00000696,VERSICHERTE_PERSON,
VTR-00003090,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003091,PTR-00000267,VERSICHERUNGSNEHMER,
VTR-00003091,PTR-00000267,VERSICHERTE_PERSON,
VTR-00003091,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003092,PTR-00000364,VERSICHERUNGSNEHMER,
VTR-00003092,PTR-00000364,VERSICHERTE_PERSON,
VTR-00003092,PTR-00000365,BEGUENSTIGT,100.0
VTR-00003093,PTR-00000783,VERSICHERUNGSNEHMER,
VTR-00003093,PTR-00000783,VERSICHERTE_PERSON,
VTR-00003093,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003094,PTR-00000293,VERSICHERUNGSNEHMER,
VTR-00003094,PTR-00000293,VERSICHERTE_PERSON,
VTR-00003094,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003095,PTR-00000910,VERSICHERUNGSNEHMER,
VTR-00003095,PTR-00000910,VERSICHERTE_PERSON,
VTR-00003095,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003096,PTR-00000086,VERSICHERUNGSNEHMER,
VTR-00003096,PTR-00000086,VERSICHERTE_PERSON,
VTR-00003096,PTR-00000087,BEGUENSTIGT,100.0
VTR-00003098,PTR-00000697,VERSICHERUNGSNEHMER,
VTR-00003098,PTR-00000697,VERSICHERTE_PERSON,
VTR-00003098,PTR-00000698,BEGUENSTIGT,100.0
VTR-00003099,PTR-00000562,VERSICHERUNGSNEHMER,
VTR-00003099,PTR-00000562,VERSICHERTE_PERSON,
VTR-00003099,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003100,PTR-00000090,VERSICHERUNGSNEHMER,
VTR-00003100,PTR-00000090,VERSICHERTE_PERSON,
VTR-00003100,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003101,PTR-00000276,VERSICHERUNGSNEHMER,
VTR-00003101,PTR-00000276,VERSICHERTE_PERSON,
VTR-00003101,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003102,PTR-00000938,VERSICHERUNGSNEHMER,
VTR-00003102,PTR-00000938,VERSICHERTE_PERSON,
VTR-00003102,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003103,PTR-00000381,VERSICHERUNGSNEHMER,
VTR-00003103,PTR-00000381,VERSICHERTE_PERSON,
VTR-00003103,,BEGUENSTIGT_GESETZLICHE_ERBEN,100.0
VTR-00003104,PTR-00000032,VERSICHERUNGSNEHMER,
VTR-00003104,PTR-00000032,VERSICHERTE_PERSON,
VTR-00003104,PTR-00000033,BEGUENSTIGT,100.0
VTR-00003105,PTR-00000852,VERSICHERUNGSNEHMER,
VTR-00003105,PTR-00000852,VERSICHERTE_PERSON,
