deckung_id,vertrag_id,deckungsart,baustein,summe,selbstbehalt,selbstbehalt_typ,gueltig_von,gueltig_bis
DEK-00002607-02,VTR-00002607,BAUSTEIN,BS-SCHLUESSEL,,,,2014-08-01,2019-03-01
DEK-00002608-01,VTR-00002608,HAUPTDECKUNG,,5000000.0,200.0,fix,2017-03-01,
DEK-00002609-01,VTR-00002609,HAUPTDECKUNG,,10000000.0,0.0,fix,2023-10-01,
DEK-00002610-01,VTR-00002610,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-05-01,
DEK-00002611-01,VTR-00002611,HAUPTDECKUNG,,20000000.0,0.0,fix,2022-12-01,
DEK-00002611-02,VTR-00002611,BAUSTEIN,BS-AUSFALL,,,,2022-12-01,
DEK-00002612-01,VTR-00002612,HAUPTDECKUNG,,10000000.0,150.0,fix,2015-11-01,2023-11-01
DEK-00002613-01,VTR-00002613,HAUPTDECKUNG,,10000000.0,200.0,fix,2025-03-01,
DEK-00002614-01,VTR-00002614,HAUPTDECKUNG,,10000000.0,200.0,fix,2019-11-01,
DEK-00002615-01,VTR-00002615,HAUPTDECKUNG,,10000000.0,0.0,fix,2025-05-01,
DEK-00002616-01,VTR-00002616,HAUPTDECKUNG,,20000000.0,0.0,fix,2025-12-01,
DEK-00002616-02,VTR-00002616,BAUSTEIN,BS-GEBAEUDE,,,,2025-12-01,
DEK-00002617-01,VTR-00002617,HAUPTDECKUNG,,5000000.0,200.0,fix,2013-04-01,2023-05-01
DEK-00002618-01,VTR-00002618,HAUPTDECKUNG,,5000000.0,200.0,fix,2020-09-01,2021-01-01
DEK-00002619-01,VTR-00002619,HAUPTDECKUNG,,10000000.0,100.0,fix,2015-08-01,2019-12-01
DEK-00002620-01,VTR-00002620,HAUPTDECKUNG,,5000000.0,200.0,fix,2009-04-01,
DEK-00002621-01,VTR-00002621,HAUPTDECKUNG,,10000000.0,150.0,fix,2025-01-01,
DEK-00002622-01,VTR-00002622,HAUPTDECKUNG,,5000000.0,200.0,fix,2019-05-01,
DEK-00002623-01,VTR-00002623,HAUPTDECKUNG,,5000000.0,200.0,fix,2019-02-01,2023-01-01
DEK-00002624-01,VTR-00002624,HAUPTDECKUNG,,5000000.0,150.0,fix,2025-09-01,
DEK-00002624-02,VTR-00002624,BAUSTEIN,BS-TIER-HUND,,,,2025-09-01,
DEK-00002625-01,VTR-00002625,HAUPTDECKUNG,,5000000.0,200.0,fix,2017-04-01,2018-04-01
DEK-00002626-01,VTR-00002626,HAUPTDECKUNG,,5000000.0,500.0,fix,2014-06-01,
DEK-00002626-02,VTR-00002626,BAUSTEIN,BS-GEBAEUDE,,,,2014-06-01,
DEK-00002627-01,VTR-00002627,HAUPTDECKUNG,,5000000.0,0.0,fix,2013-02-01,
DEK-00002627-02,VTR-00002627,BAUSTEIN,BS-TIER-HUND,,,,2013-02-01,
DEK-00002627-03,VTR-00002627,BAUSTEIN,BS-AUSFALL,,,,2013-02-01,
DEK-00002627-04,VTR-00002627,BAUSTEIN,BS-KINDER,,,,2013-02-01,
DEK-00002628-01,VTR-00002628,HAUPTDECKUNG,,50000000.0,0.0,fix,2023-04-01,
DEK-00002628-02,VTR-00002628,BAUSTEIN,BS-TIER-HUND,,,,2023-04-01,
DEK-00002629-01,VTR-00002629,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-09-01,
DEK-00002629-02,VTR-00002629,BAUSTEIN,BS-GEBAEUDE,,,,2025-09-01,
DEK-00002630-01,VTR-00002630,HAUPTDECKUNG,,5000000.0,0.0,fix,2019-01-01,
DEK-00002631-01,VTR-00002631,HAUPTDECKUNG,,10000000.0,0.0,fix,2025-08-01,
DEK-00002632-01,VTR-00002632,HAUPTDECKUNG,,5000000.0,200.0,fix,2015-02-01,2022-01-01
DEK-00002633-01,VTR-00002633,HAUPTDECKUNG,,5000000.0,0.0,fix,2022-06-01,
DEK-00002633-02,VTR-00002633,BAUSTEIN,BS-AUSFALL,,,,2022-06-01,
DEK-00002633-03,VTR-00002633,BAUSTEIN,BS-DROHNE,,,,2022-06-01,
DEK-00002634-01,VTR-00002634,HAUPTDECKUNG,,10000000.0,500.0,fix,2019-02-01,
DEK-00002634-02,VTR-00002634,BAUSTEIN,BS-TIER-HUND,,,,2019-02-01,
DEK-00002635-01,VTR-00002635,HAUPTDECKUNG,,10000000.0,0.0,fix,2022-02-01,
DEK-00002636-01,VTR-00002636,HAUPTDECKUNG,,10000000.0,0.0,fix,2023-06-01,
DEK-00002637-01,VTR-00002637,HAUPTDECKUNG,,5000000.0,200.0,fix,2017-03-01,2020-10-01
DEK-00002638-01,VTR-00002638,HAUPTDECKUNG,,5000000.0,100.0,fix,2013-07-01,2014-12-01
DEK-00002638-02,VTR-00002638,BAUSTEIN,BS-GEBAEUDE,,,,2013-07-01,2014-12-01
DEK-00002639-01,VTR-00002639,HAUPTDECKUNG,,5000000.0,0.0,fix,2022-02-01,
DEK-00002640-01,VTR-00002640,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-12-01,
DEK-00002640-02,VTR-00002640,BAUSTEIN,BS-GEBAEUDE,,,,2025-12-01,
DEK-00002641-01,VTR-00002641,HAUPTDECKUNG,,20000000.0,0.0,fix,2021-06-01,2024-12-01
DEK-00002641-02,VTR-00002641,BAUSTEIN,BS-KINDER,,,,2021-06-01,2024-12-01
DEK-00002642-01,VTR-00002642,HAUPTDECKUNG,,10000000.0,500.0,fix,2015-10-01,2021-04-01
DEK-00002642-02,VTR-00002642,BAUSTEIN,BS-GEBAEUDE,,,,2015-10-01,2021-04-01
DEK-00002643-01,VTR-00002643,HAUPTDECKUNG,,10000000.0,0.0,fix,2024-06-01,
DEK-00002643-02,VTR-00002643,BAUSTEIN,BS-AUSFALL,,,,2024-06-01,
DEK-00002644-01,VTR-00002644,HAUPTDECKUNG,,5000000.0,150.0,fix,2016-05-01,2018-04-01
DEK-00002644-02,VTR-00002644,BAUSTEIN,BS-TIER-HUND,,,,2016-05-01,2018-04-01
DEK-00002645-01,VTR-00002645,HAUPTDECKUNG,,20000000.0,150.0,fix,2016-11-01,
DEK-00002646-01,VTR-00002646,HAUPTDECKUNG,,5000000.0,0.0,fix,2021-11-01,
DEK-00002646-02,VTR-00002646,BAUSTEIN,BS-AUSFALL,,,,2021-11-01,
DEK-00002647-01,VTR-00002647,HAUPTDECKUNG,,10000000.0,0.0,fix,2022-06-01,
DEK-00002647-02,VTR-00002647,BAUSTEIN,BS-GEBAEUDE,,,,2022-06-01,
DEK-00002648-01,VTR-00002648,HAUPTDECKUNG,,50000000.0,0.0,fix,2025-11-01,
DEK-00002649-01,VTR-00002649,HAUPTDECKUNG,,5000000.0,0.0,fix,2018-06-01,
DEK-00002650-01,VTR-00002650,HAUPTDECKUNG,,5000000.0,0.0,fix,2025-06-01,
DEK-00002651-01,VTR-00002651,HAUPTDECKUNG,,10000000.0,0.0,fix,2025-09-01,
DEK-00002652-01,VTR-00002652,HAUPTDECKUNG,,5000000.0,0.0,fix,2018-03-01,
DEK-00002652-02,VTR-00002652,BAUSTEIN,BS-AUSFALL,,,,2018-03-01,
DEK-00002653-01,VTR-00002653,HAUPTDECKUNG,,10000000.0,0.0,fix,2019-12-01,
DEK-00002653-02,VTR-00002653,BAUSTEIN,BS-GEBAEUDE,,,,2019-12-01,
DEK-00002653-03,VTR-00002653,BAUSTEIN,BS-AUSFALL,,,,2019-12-01,
DEK-00002654-01,VTR-00002654,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-12-01,
DEK-00002655-01,VTR-00002655,HAUPTDECKUNG,,5000000.0,0.0,fix,2022-11-01,
DEK-00002656-01,VTR-00002656,HAUPTDECKUNG,,5000000.0,0.0,fix,2022-05-01,
DEK-00002657-01,VTR-00002657,HAUPTDECKUNG,,10000000.0,200.0,fix,2016-12-01,
DEK-00002657-02,VTR-00002657,BAUSTEIN,BS-TIER-HUND,,,,2016-12-01,
DEK-00002657-03,VTR-00002657,BAUSTEIN,BS-SCHLUESSEL,,,,2016-12-01,
DEK-00002658-01,VTR-00002658,HAUPTDECKUNG,,10000000.0,0.0,fix,2022-05-01,
DEK-00002658-02,VTR-00002658,BAUSTEIN,BS-SCHLUESSEL,,,,2022-05-01,
DEK-00002659-01,VTR-00002659,HAUPTDECKUNG,,20000000.0,0.0,fix,2021-05-01,2023-11-01
DEK-00002659-02,VTR-00002659,BAUSTEIN,BS-SCHLUESSEL,,,,2021-05-01,2023-11-01
DEK-00002660-01,VTR-00002660,HAUPTDECKUNG,,10000000.0,0.0,fix,2025-01-01,
DEK-00002661-01,VTR-00002661,HAUPTDECKUNG,,5000000.0,150.0,fix,2025-01-01,
DEK-00002661-02,VTR-00002661,BAUSTEIN,BS-AUSFALL,,,,2025-01-01,
DEK-00002661-03,VTR-00002661,BAUSTEIN,BS-KINDER,,,,2025-01-01,
DEK-00002661-04,VTR-00002661,BAUSTEIN,BS-DROHNE,,,,2025-01-01,
DEK-00002662-01,VTR-00002662,HAUPTDECKUNG,,5000000.0,200.0,fix,2017-11-01,
DEK-00002662-02,VTR-00002662,BAUSTEIN,BS-TIER-HUND,,,,2017-11-01,
DEK-00002663-01,VTR-00002663,HAUPTDECKUNG,,5000000.0,0.0,fix,2010-11-01,
DEK-00002664-01,VTR-00002664,HAUPTDECKUNG,,5000000.0,200.0,fix,2012-06-01,
DEK-00002665-01,VTR-00002665,HAUPTDECKUNG,,5000000.0,0.0,fix,2011-08-01,2013-11-01
DEK-00002666-01,VTR-00002666,HAUPTDECKUNG,,10000000.0,150.0,fix,2017-03-01,2020-02-01
DEK-00002666-02,VTR-00002666,BAUSTEIN,BS-AUSFALL,,,,2017-03-01,2020-02-01
DEK-00002666-03,VTR-00002666,BAUSTEIN,BS-KINDER,,,,2017-03-01,2020-02-01
DEK-00002667-01,VTR-00002667,HAUPTDECKUNG,,5000000.0,200.0,fix,2010-04-01,2013-03-01
DEK-00002668-01,VTR-00002668,HAUPTDECKUNG,,5000000.0,0.0,fix,2023-10-01,
DEK-00002668-02,VTR-00002668,BAUSTEIN,BS-BAUHERR,,,,2023-10-01,
DEK-00002668-03,VTR-00002668,BAUSTEIN,BS-AUSFALL,,,,2023-10-01,
DEK-00002669-01,VTR-00002669,HAUPTDECKUNG,,10000000.0,200.0,fix,2013-05-01,
DEK-00002669-02,VTR-00002669,BAUSTEIN,BS-SCHLUESSEL,,,,2013-05-01,
DEK-00002670-01,VTR-00002670,HAUPTDECKUNG,,5000000.0,0.0,fix,2015-10-01,
DEK-00002670-02,VTR-00002670,BAUSTEIN,BS-TIER-HUND,,,,2015-10-01,
DEK-00002671-01,VTR-00002671,HAUPTDECKUNG,,10000000.0,200.0,fix,2025-03-01,
DEK-00002671-02,VTR-00002671,BAUSTEIN,BS-TIER-HUND,,,,2025-03-01,
DEK-00002672-01,VTR-00002672,HAUPTDECKUNG,,20000000.0,0.0,fix,2021-06-01,2022-05-01
DEK-00002672-02,VTR-00002672,BAUSTEIN,BS-TIER-HUND,,,,2021-06-01,2022-05-01
DEK-00002673-01,VTR-00002673,HAUPTDECKUNG,,5000000.0,200.0,fix,2018-06-01,
DEK-00002673-02,VTR-00002673,BAUSTEIN,BS-GEBAEUDE,,,,2018-06-01,
DEK-00002674-01,VTR-00002674,HAUPTDECKUNG,,20000000.0,0.0,fix,2025-03-01,
DEK-00002674-02,VTR-00002674,BAUSTEIN,BS-KINDER,,,,2025-03-01,
DEK-00002675-01,VTR-00002675,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-12-01,
DEK-00002676-01,VTR-00002676,HAUPTDECKUNG,,10000000.0,0.0,fix,2025-03-01,
DEK-00002676-02,VTR-00002676,BAUSTEIN,BS-AUSFALL,,,,2025-03-01,
DEK-00002676-03,VTR-00002676,BAUSTEIN,BS-SCHLUESSEL,,,,2025-03-01,
DEK-00002677-01,VTR-00002677,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-03-01,
DEK-00002678-01,VTR-00002678,HAUPTDECKUNG,,20000000.0,0.0,fix,2017-06-01,2021-02-01
DEK-00002678-02,VTR-00002678,BAUSTEIN,BS-GEBAEUDE,,,,2017-06-01,2021-02-01
DEK-00002678-03,VTR-00002678,BAUSTEIN,BS-AUSFALL,,,,2017-06-01,2021-02-01
DEK-00002679-01,VTR-00002679,HAUPTDECKUNG,,5000000.0,200.0,fix,2015-12-01,
DEK-00002680-01,VTR-00002680,HAUPTDECKUNG,,5000000.0,200.0,fix,2016-02-01,
DEK-00002680-02,VTR-00002680,BAUSTEIN,BS-SCHLUESSEL,,,,2016-02-01,
DEK-00002681-01,VTR-00002681,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-04-01,
DEK-00002682-01,VTR-00002682,HAUPTDECKUNG,,5000000.0,200.0,fix,2018-08-01,
DEK-00002683-01,VTR-00002683,HAUPTDECKUNG,,5000000.0,200.0,fix,2015-04-01,2017-03-01
DEK-00002684-01,VTR-00002684,HAUPTDECKUNG,,10000000.0,200.0,fix,2025-10-01,
DEK-00002685-01,VTR-00002685,HAUPTDECKUNG,,5000000.0,200.0,fix,2017-11-01,
DEK-00002686-01,VTR-00002686,HAUPTDECKUNG,,5000000.0,500.0,fix,2016-03-01,2024-01-01
DEK-00002686-02,VTR-00002686,BAUSTEIN,BS-SCHLUESSEL,,,,2016-03-01,2024-01-01
DEK-00002687-01,VTR-00002687,HAUPTDECKUNG,,10000000.0,200.0,fix,2016-12-01,
DEK-00002687-02,VTR-00002687,BAUSTEIN,BS-BAUHERR,,,,2016-12-01,
DEK-00002688-01,VTR-00002688,HAUPTDECKUNG,,10000000.0,0.0,fix,2022-06-01,
DEK-00002688-02,VTR-00002688,BAUSTEIN,BS-KINDER,,,,2022-06-01,
DEK-00002689-01,VTR-00002689,HAUPTDECKUNG,,5000000.0,0.0,fix,2021-04-01,
DEK-00002689-02,VTR-00002689,BAUSTEIN,BS-TIER-HUND,,,,2021-04-01,
DEK-00002689-03,VTR-00002689,BAUSTEIN,BS-AUSFALL,,,,2021-04-01,
DEK-00002690-01,VTR-00002690,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-10-01,
DEK-00002691-01,VTR-00002691,HAUPTDECKUNG,,10000000.0,0.0,fix,2016-08-01,
DEK-00002692-01,VTR-00002692,HAUPTDECKUNG,,20000000.0,0.0,fix,2021-08-01,
DEK-00002693-01,VTR-00002693,HAUPTDECKUNG,,5000000.0,0.0,fix,2025-01-01,
DEK-00002694-01,VTR-00002694,HAUPTDECKUNG,,10000000.0,100.0,fix,2020-12-01,
DEK-00002695-01,VTR-00002695,HAUPTDECKUNG,,5000000.0,100.0,fix,2017-10-01,
DEK-00002696-01,VTR-00002696,HAUPTDECKUNG,,5000000.0,200.0,fix,2020-10-01,2022-03-01
DEK-00002697-01,VTR-00002697,HAUPTDECKUNG,,5000000.0,0.0,fix,2021-05-01,
DEK-00002697-02,VTR-00002697,BAUSTEIN,BS-AUSFALL,,,,2021-05-01,
DEK-00002698-01,VTR-00002698,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-06-01,
DEK-00002699-01,VTR-00002699,HAUPTDECKUNG,,10000000.0,0.0,fix,2024-11-01,
DEK-00002700-01,VTR-00002700,HAUPTDECKUNG,,10000000.0,0.0,fix,2013-08-01,2015-08-01
DEK-00002700-02,VTR-00002700,BAUSTEIN,BS-TIER-HUND,,,,2013-08-01,2015-08-01
DEK-00002701-01,VTR-00002701,HAUPTDECKUNG,,10000000.0,0.0,fix,2023-03-01,
DEK-00002701-02,VTR-00002701,BAUSTEIN,BS-OELTANK,,,,2023-03-01,
DEK-00002702-01,VTR-00002702,HAUPTDECKUNG,,10000000.0,0.0,fix,2015-11-01,2024-02-01
DEK-00002702-02,VTR-00002702,BAUSTEIN,BS-SCHLUESSEL,,,,2015-11-01,2024-02-01
DEK-00002703-01,VTR-00002703,HAUPTDECKUNG,,5000000.0,200.0,fix,2018-06-01,
DEK-00002703-02,VTR-00002703,BAUSTEIN,BS-TIER-HUND,,,,2018-06-01,
DEK-00002704-01,VTR-00002704,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-02-01,
DEK-00002705-01,VTR-00002705,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-12-01,
DEK-00002706-01,VTR-00002706,HAUPTDECKUNG,,10000000.0,0.0,fix,2023-01-01,
DEK-00002707-01,VTR-00002707,HAUPTDECKUNG,,10000000.0,0.0,fix,2018-08-01,2022-10-01
DEK-00002707-02,VTR-00002707,BAUSTEIN,BS-KINDER,,,,2018-08-01,2022-10-01
DEK-00002708-01,VTR-00002708,HAUPTDECKUNG,,5000000.0,0.0,fix,2023-05-01,
DEK-00002709-01,VTR-00002709,HAUPTDECKUNG,,10000000.0,200.0,fix,2025-05-01,
DEK-00002709-02,VTR-00002709,BAUSTEIN,BS-BAUHERR,,,,2025-05-01,
DEK-00002710-01,VTR-00002710,HAUPTDECKUNG,,20000000.0,0.0,fix,2015-12-01,2018-10-01
DEK-00002711-01,VTR-00002711,HAUPTDECKUNG,,5000000.0,0.0,fix,2019-12-01,
DEK-00002712-01,VTR-00002712,HAUPTDECKUNG,,5000000.0,150.0,fix,2017-06-01,2019-01-01
DEK-00002712-02,VTR-00002712,BAUSTEIN,BS-DROHNE,,,,2017-06-01,2019-01-01
DEK-00002713-01,VTR-00002713,HAUPTDECKUNG,,5000000.0,0.0,fix,2025-12-01,
DEK-00002714-01,VTR-00002714,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-09-01,
DEK-00002715-01,VTR-00002715,HAUPTDECKUNG,,5000000.0,200.0,fix,2018-12-01,
DEK-00002716-01,VTR-00002716,HAUPTDECKUNG,,5000000.0,0.0,fix,2024-09-01,
DEK-00002717-01,VTR-00002717,HAUPTDECKUNG,,5000000.0,0.0,fix,2022-12-01,
DEK-00002717-02,VTR-00002717,BAUSTEIN,BS-AUSFALL,,,,2022-12-01,
DEK-00002718-01,VTR-00002718,HAUPTDECKUNG,,10000000.0,200.0,fix,2025-05-01,
DEK-00002719-01,VTR-00002719,HAUPTDECKUNG,,5000000.0,0.0,fix,2017-09-01,2023-07-01
DEK-00002720-01,VTR-00002720,HAUPTDECKUNG,,10000000.0,200.0,fix,2020-12-01,
DEK-00002720-02,VTR-00002720,BAUSTEIN,BS-TIER-HUND,,,,2020-12-01,
DEK-00002721-01,VTR-00002721,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-02-01,
DEK-00002722-01,VTR-00002722,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-04-01,
DEK-00002722-02,VTR-00002722,BAUSTEIN,BS-BAUHERR,,,,2025-04-01,
DEK-00002723-01,VTR-00002723,HAUPTDECKUNG,,5000000.0,200.0,fix,2020-08-01,
DEK-00002724-01,VTR-00002724,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-12-01,
DEK-00002725-01,VTR-00002725,HAUPTDECKUNG,,10000000.0,200.0,fix,2025-02-01,
DEK-00002726-01,VTR-00002726,HAUPTDECKUNG,,20000000.0,0.0,fix,2025-03-01,
DEK-00002726-02,VTR-00002726,BAUSTEIN,BS-TIER-HUND,,,,2025-03-01,
DEK-00002726-03,VTR-00002726,BAUSTEIN,BS-OELTANK,,,,2025-03-01,
DEK-00002727-01,VTR-00002727,HAUPTDECKUNG,,5000000.0,200.0,fix,2014-04-01,2019-06-01
DEK-00002727-02,VTR-00002727,BAUSTEIN,BS-BAUHERR,,,,2014-04-01,2019-06-01
DEK-00002728-01,VTR-00002728,HAUPTDECKUNG,,10000000.0,0.0,fix,2021-04-01,2022-04-01
DEK-00002729-01,VTR-00002729,HAUPTDECKUNG,,10000000.0,0.0,fix,2022-11-01,
DEK-00002729-02,VTR-00002729,BAUSTEIN,BS-GEBAEUDE,,,,2022-11-01,
DEK-00002729-03,VTR-00002729,BAUSTEIN,BS-AUSFALL,,,,2022-11-01,
DEK-00002729-04,VTR-00002729,BAUSTEIN,BS-KINDER,,,,2022-11-01,
DEK-00002730-01,VTR-00002730,HAUPTDECKUNG,,5000000.0,100.0,fix,2015-12-01,2021-02-01
DEK-00002731-01,VTR-00002731,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-08-01,
DEK-00002732-01,VTR-00002732,HAUPTDECKUNG,,20000000.0,0.0,fix,2024-08-01,
DEK-00002732-02,VTR-00002732,BAUSTEIN,BS-AUSFALL,,,,2024-08-01,
DEK-00002733-01,VTR-00002733,HAUPTDECKUNG,,10000000.0,0.0,fix,2023-09-01,
DEK-00002734-01,VTR-00002734,HAUPTDECKUNG,,5000000.0,0.0,fix,2020-12-01,
DEK-00002734-02,VTR-00002734,BAUSTEIN,BS-TIER-HUND,,,,2020-12-01,
DEK-00002734-03,VTR-00002734,BAUSTEIN,BS-OELTANK,,,,2020-12-01,
DEK-00002735-01,VTR-00002735,HAUPTDECKUNG,,5000000.0,0.0,fix,2025-10-01,
DEK-00002736-01,VTR-00002736,HAUPTDECKUNG,,10000000.0,0.0,fix,2025-08-01,
DEK-00002737-01,VTR-00002737,HAUPTDECKUNG,,5000000.0,200.0,fix,2020-03-01,2023-11-01
DEK-00002738-01,VTR-00002738,HAUPTDECKUNG,,5000000.0,100.0,fix,2019-10-01,
DEK-00002739-01,VTR-00002739,HAUPTDECKUNG,,20000000.0,0.0,fix,2023-11-01,
DEK-00002739-02,VTR-00002739,BAUSTEIN,BS-SCHLUESSEL,,,,2023-11-01,
DEK-00002740-01,VTR-00002740,HAUPTDECKUNG,,20000000.0,150.0,fix,2014-03-01,2022-12-01
DEK-00002740-02,VTR-00002740,BAUSTEIN,BS-KINDER,,,,2014-03-01,2022-12-01
DEK-00002741-01,VTR-00002741,HAUPTDECKUNG,,5000000.0,0.0,fix,2024-10-01,
DEK-00002742-01,VTR-00002742,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-09-01,
DEK-00002743-01,VTR-00002743,HAUPTDECKUNG,,20000000.0,0.0,fix,2024-04-01,
DEK-00002744-01,VTR-00002744,HAUPTDECKUNG,,5000000.0,200.0,fix,2017-10-01,
DEK-00002744-02,VTR-00002744,BAUSTEIN,BS-BAUHERR,,,,2017-10-01,
DEK-00002745-01,VTR-00002745,HAUPTDECKUNG,,10000000.0,150.0,fix,2025-05-01,
DEK-00002746-01,VTR-00002746,HAUPTDECKUNG,,10000000.0,0.0,fix,2025-10-01,
DEK-00002746-02,VTR-00002746,BAUSTEIN,BS-TIER-HUND,,,,2025-10-01,
DEK-00002747-01,VTR-00002747,HAUPTDECKUNG,,10000000.0,200.0,fix,2025-09-01,
DEK-00002747-02,VTR-00002747,BAUSTEIN,BS-TIER-HUND,,,,2025-09-01,
DEK-00002748-01,VTR-00002748,HAUPTDECKUNG,,5000000.0,0.0,fix,2024-10-01,
DEK-00002749-01,VTR-00002749,HAUPTDECKUNG,,5000000.0,0.0,fix,2019-09-01,
DEK-00002749-02,VTR-00002749,BAUSTEIN,BS-KINDER,,,,2019-09-01,
DEK-00002750-01,VTR-00002750,HAUPTDECKUNG,,10000000.0,0.0,fix,2023-11-01,
DEK-00002750-02,VTR-00002750,BAUSTEIN,BS-AUSFALL,,,,2023-11-01,
DEK-00002750-03,VTR-00002750,BAUSTEIN,BS-SCHLUESSEL,,,,2023-11-01,
DEK-00002751-01,VTR-00002751,HAUPTDECKUNG,,5000000.0,0.0,fix,2025-10-01,
DEK-00002752-01,VTR-00002752,HAUPTDECKUNG,,5000000.0,200.0,fix,2020-08-01,
DEK-00002752-02,VTR-00002752,BAUSTEIN,BS-TIER-HUND,,,,2020-08-01,
DEK-00002753-01,VTR-00002753,HAUPTDECKUNG,,5000000.0,0.0,fix,2025-12-01,
DEK-00002753-02,VTR-00002753,BAUSTEIN,BS-SCHLUESSEL,,,,2025-12-01,
DEK-00002754-01,VTR-00002754,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-10-01,
DEK-00002755-01,VTR-00002755,HAUPTDECKUNG,,5000000.0,0.0,fix,2023-10-01,2024-01-01
DEK-00002755-02,VTR-00002755,BAUSTEIN,BS-KINDER,,,,2023-10-01,2024-01-01
DEK-00002756-01,VTR-00002756,HAUPTDECKUNG,,5000000.0,200.0,fix,2018-09-01,
DEK-00002757-01,VTR-00002757,HAUPTDECKUNG,,5000000.0,200.0,fix,2025-12-01,
DEK-00002758-01,VTR-00002758,HAUPTDECKUNG,,10000000.0,0.0,fix,2016-10-01,
DEK-00002758-02,VTR-00002758,BAUSTEIN,BS-KINDER,,,,2016-10-01,
DEK-00002759-01,VTR-00002759,HAUPTDECKUNG,,20000000.0,0.0,fix,2023-03-01,
DEK-00002760-01,VTR-00002760,HAUPTDECKUNG,,5000000.0,0.0,fix,2023-01-01,
DEK-00002760-02,VTR-00002760,BAUSTEIN,BS-SCHLUESSEL,,,,2023-01-01,
DEK-00002760-03,VTR-00002760,BAUSTEIN,BS-KINDER,,,,2023-01-01,
DEK-00002761-01,VTR-00002761,HAUPTDECKUNG,,5000000.0,250.0,fix,2006-11-01,2018-02-01
DEK-00002762-01,VTR-00002762,HAUPTDECKUNG,,3000000.0,0.0,prozent_min,2025-08-01,
DEK-00002762-02,VTR-00002762,BAUSTEIN,BS-PRODUKT,,,,2025-08-01,
DEK-00002763-01,VTR-00002763,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-09-01,
DEK-00002764-01,VTR-00002764,HAUPTDECKUNG,,5000000.0,1000.0,fix,2025-06-01,
DEK-00002765-01,VTR-00002765,HAUPTDECKUNG,,5000000.0,1000.0,fix,2019-04-01,
DEK-00002765-02,VTR-00002765,BAUSTEIN,BS-PRODUKT,,,,2019-04-01,
DEK-00002765-03,VTR-00002765,BAUSTEIN,BS-IT-DATEN,,,,2019-04-01,
DEK-00002766-01,VTR-00002766,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-02-01,
DEK-00002767-01,VTR-00002767,HAUPTDECKUNG,,5000000.0,500.0,fix,2025-11-01,
DEK-00002767-02,VTR-00002767,BAUSTEIN,BS-PRODUKT,,,,2025-11-01,
DEK-00002767-03,VTR-00002767,BAUSTEIN,BS-UMWELT,,,,2025-11-01,
DEK-00002768-01,VTR-00002768,HAUPTDECKUNG,,5000000.0,1000.0,fix,2025-08-01,
DEK-00002768-02,VTR-00002768,BAUSTEIN,BS-BAUHERR,,,,2025-08-01,
DEK-00002769-01,VTR-00002769,HAUPTDECKUNG,,5000000.0,1000.0,fix,2025-05-01,
DEK-00002769-02,VTR-00002769,BAUSTEIN,BS-PRODUKT,,,,2025-05-01,
DEK-00002770-01,VTR-00002770,HAUPTDECKUNG,,5000000.0,0.0,prozent_min,2025-06-01,
DEK-00002771-01,VTR-00002771,HAUPTDECKUNG,,5000000.0,500.0,fix,2013-05-01,
DEK-00002771-02,VTR-00002771,BAUSTEIN,BS-PRODUKT,,,,2013-05-01,
DEK-00002772-01,VTR-00002772,HAUPTDECKUNG,,10000000.0,1000.0,fix,2016-04-01,2019-02-01
DEK-00002772-02,VTR-00002772,BAUSTEIN,BS-PRODUKT,,,,2016-04-01,2019-02-01
DEK-00002772-03,VTR-00002772,BAUSTEIN,BS-UMWELT,,,,2016-04-01,2019-02-01
DEK-00002773-01,VTR-00002773,HAUPTDECKUNG,,3000000.0,1000.0,fix,2025-09-01,
DEK-00002774-01,VTR-00002774,HAUPTDECKUNG,,10000000.0,500.0,fix,2016-11-01,2017-06-01
DEK-00002775-01,VTR-00002775,HAUPTDECKUNG,,3000000.0,0.0,prozent_min,2019-04-01,
DEK-00002775-02,VTR-00002775,BAUSTEIN,BS-RUECKRUF,,,,2019-04-01,
DEK-00002776-01,VTR-00002776,HAUPTDECKUNG,,3000000.0,1000.0,fix,2025-01-01,
DEK-00002776-02,VTR-00002776,BAUSTEIN,BS-UMWELT,,,,2025-01-01,
