welle,objekttyp,quellsystem,quell_id,ziel_id,zeitpunkt,ergebnis,meldung
HP-2025-Q2,VERTRAG,HAPO,40.000.400-2,VTR-00002875,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.401-8,VTR-00002876,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.402-3,VTR-00002877,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.403-9,VTR-00002878,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.404-7,VTR-00002882,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.405-5,VTR-00002885,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.406-0,VTR-00002886,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.407-1,VTR-00002887,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.408-6,VTR-00002888,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.409-4,VTR-00002891,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.410-3,VTR-00002892,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.411-9,VTR-00002893,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.412-7,VTR-00002898,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.413-5,VTR-00002899,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.414-0,VTR-00002900,2025-05-15,OK,Vertrag uebernommen
LV-2025-Q4,PARTNER,VERA,10000001,PTR-00000001,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000002,PTR-00000003,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000003,PTR-00000005,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000004,PTR-00000006,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000005,PTR-00000011,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000006,PTR-00000012,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000007,PTR-00000014,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000008,PTR-00000015,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000009,PTR-00000016,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000010,PTR-00000019,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000011,PTR-00000020,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000012,PTR-00000030,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000013,PTR-00000032,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000014,PTR-00000033,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000015,PTR-00000036,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000016,PTR-00000041,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000017,PTR-00000042,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000018,PTR-00000043,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000019,PTR-00000044,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000020,PTR-00000045,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000021,PTR-00000046,2025-11-15,WARN,"Zeichensatzfehler im Namen, manuelle Korrektur erforderlich"
LV-2025-Q4,PARTNER,VERA,10000022,PTR-00000054,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000023,PTR-00000055,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000024,PTR-00000056,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000025,PTR-00000057,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000026,PTR-00000060,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000027,PTR-00000069,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000028,PTR-00000071,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000029,PTR-00000073,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000030,PTR-00000075,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000031,PTR-00000079,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000032,PTR-00000080,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000033,PTR-00000081,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000034,PTR-00000083,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000035,PTR-00000085,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000036,PTR-00000086,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000037,PTR-00000087,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000038,PTR-00000088,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000039,PTR-00000089,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000040,PTR-00000090,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000041,PTR-00000094,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000042,PTR-00000105,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000043,PTR-00000106,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000044,PTR-00000107,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000045,PTR-00000108,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000046,PTR-00000116,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000047,PTR-00000117,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000048,PTR-00000118,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000049,PTR-00000126,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000050,PTR-00000127,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000051,PTR-00000128,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000052,PTR-00000129,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000053,PTR-00000134,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000054,PTR-00000138,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000055,PTR-00000139,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000056,PTR-00000140,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000057,PTR-00000141,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000058,PTR-00000142,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000059,PTR-00000143,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000060,PTR-00000145,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000061,PTR-00000148,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000062,PTR-00000149,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000063,PTR-00000158,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000064,PTR-00000159,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000065,PTR-00000160,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000066,PTR-00000161,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000067,PTR-00000162,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000068,PTR-00000168,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000069,PTR-00000169,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000070,PTR-00000171,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000071,PTR-00000173,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000072,PTR-00000174,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000073,PTR-00000175,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000074,PTR-00000176,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000075,PTR-00000181,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000076,PTR-00000182,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000077,PTR-00000183,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000078,PTR-00000184,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000079,PTR-00000185,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000080,PTR-00000186,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000081,PTR-00000194,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000082,PTR-00000197,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000083,PTR-00000198,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000084,PTR-00000199,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000085,PTR-00000201,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000086,PTR-00000202,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000087,PTR-00000203,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000088,PTR-00000209,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000089,PTR-00000210,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000090,PTR-00000211,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000091,PTR-00000212,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000092,PTR-00000213,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000093,PTR-00000214,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000094,PTR-00000215,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000095,PTR-00000216,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000096,PTR-00000217,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000097,PTR-00000218,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000098,PTR-00000219,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000099,PTR-00000224,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000100,PTR-00000225,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000101,PTR-00000226,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000102,PTR-00000238,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000103,PTR-00000239,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000104,PTR-00000240,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000105,PTR-00000247,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000106,PTR-00000257,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000107,PTR-00000262,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000108,PTR-00000263,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000109,PTR-00000264,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000110,PTR-00000265,2025-11-15,ERROR,"Adresse nicht parsebar, Partner ohne Adresse angelegt"
LV-2025-Q4,PARTNER,VERA,10000111,PTR-00000266,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000112,PTR-00000274,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000113,PTR-00000275,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000114,PTR-00000276,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000115,PTR-00000280,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000116,PTR-00000281,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000117,PTR-00000283,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000118,PTR-00000291,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000119,PTR-00000293,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000120,PTR-00000299,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000121,PTR-00000300,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000122,PTR-00000301,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000123,PTR-00000302,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000124,PTR-00000303,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000125,PTR-00000304,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000126,PTR-00000307,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000127,PTR-00000309,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000128,PTR-00000315,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000129,PTR-00000316,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000130,PTR-00000321,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000131,PTR-00000322,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000132,PTR-00000324,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000133,PTR-00000327,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000134,PTR-00000328,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000135,PTR-00000329,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000136,PTR-00000330,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000137,PTR-00000331,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000138,PTR-00000332,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000139,PTR-00000339,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000140,PTR-00000340,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000141,PTR-00000341,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000142,PTR-00000343,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000143,PTR-00000344,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000144,PTR-00000345,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000145,PTR-00000355,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000146,PTR-00000356,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000147,PTR-00000357,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000148,PTR-00000358,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000149,PTR-00000360,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000150,PTR-00000361,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000151,PTR-00000362,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000152,PTR-00000363,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000153,PTR-00000364,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000154,PTR-00000365,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000155,PTR-00000370,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000156,PTR-00000371,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000157,PTR-00000377,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000158,PTR-00000380,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000159,PTR-00000381,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000160,PTR-00000382,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000161,PTR-00000383,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000162,PTR-00000391,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000163,PTR-00000398,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000164,PTR-00000400,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000165,PTR-00000404,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000166,PTR-00000414,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000167,PTR-00000416,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000168,PTR-00000417,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000169,PTR-00000420,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000170,PTR-00000422,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000171,PTR-00000426,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000172,PTR-00000433,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000173,PTR-00000434,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000174,PTR-00000435,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000175,PTR-00000436,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000176,PTR-00000442,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000177,PTR-00000443,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000178,PTR-00000444,2025-11-15,WARN,"Zeichensatzfehler im Namen, manuelle Korrektur erforderlich"
LV-2025-Q4,PARTNER,VERA,10000179,PTR-00000445,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000180,PTR-00000446,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000181,PTR-00000447,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000182,PTR-00000448,2025-11-15,WARN,"Zeichensatzfehler im Namen, manuelle Korrektur erforderlich"
LV-2025-Q4,PARTNER,VERA,10000183,PTR-00000449,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000184,PTR-00000450,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000185,PTR-00000451,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000186,PTR-00000452,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000187,PTR-00000457,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000188,PTR-00000458,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000189,PTR-00000459,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000190,PTR-00000469,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000191,PTR-00000472,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000192,PTR-00000473,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000193,PTR-00000474,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000194,PTR-00000475,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000195,PTR-00000476,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000196,PTR-00000478,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000197,PTR-00000481,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000198,PTR-00000483,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000199,PTR-00000489,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000200,PTR-00000500,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000201,PTR-00000501,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000202,PTR-00000503,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000203,PTR-00000508,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000204,PTR-00000509,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000205,PTR-00000511,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000206,PTR-00000514,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000207,PTR-00000515,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000208,PTR-00000520,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000209,PTR-00000521,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000210,PTR-00000522,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000211,PTR-00000523,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000212,PTR-00000524,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000213,PTR-00000527,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000214,PTR-00000528,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000215,PTR-00000529,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000216,PTR-00000533,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000217,PTR-00000535,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000218,PTR-00000536,2025-11-15,WARN,"Zeichensatzfehler im Namen, manuelle Korrektur erforderlich"
LV-2025-Q4,PARTNER,VERA,10000219,PTR-00000540,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000220,PTR-00000549,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000221,PTR-00000550,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000222,PTR-00000551,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000223,PTR-00000552,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000224,PTR-00000554,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000225,PTR-00000555,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000226,PTR-00000567,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000227,PTR-00000569,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000228,PTR-00000572,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000229,PTR-00000573,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000230,PTR-00000575,2025-11-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
LV-2025-Q4,PARTNER,VERA,10000231,PTR-00000581,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000232,PTR-00000583,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000233,PTR-00000584,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000234,PTR-00000585,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000235,PTR-00000586,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000236,PTR-00000589,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000237,PTR-00000591,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000238,PTR-00000592,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000239,PTR-00000593,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000240,PTR-00000595,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000241,PTR-00000596,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000242,PTR-00000597,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000243,PTR-00000598,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000244,PTR-00000599,2025-11-15,OK,Partner uebernommen
LV-2025-Q4,PARTNER,VERA,10000245,PTR-00000602,2025-11-15,OK,Partner uebernommen
