curated_id,quellsystem,quell_id,match_methode,match_score,gueltig_von,gueltig_bis,bemerkung
VTR-00002518,HAPO,40.000.233-7,MIGRATIONSLOG,1.0,2019-11-01,2025-05-15,
VTR-00002521,HAPO,40.000.234-5,MIGRATIONSLOG,1.0,2020-05-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002522,HAPO,40.000.235-0,MIGRATIONSLOG,1.0,2016-04-01,2025-05-15,
VTR-00002524,HAPO,40.000.236-1,MIGRATIONSLOG,1.0,2020-03-01,2025-05-15,
VTR-00002529,HAPO,40.000.237-6,MIGRATIONSLOG,1.0,2014-01-01,2025-05-15,
VTR-00002530,HAPO,40.000.238-4,MIGRATIONSLOG,1.0,2014-06-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002531,HAPO,40.000.239-2,MIGRATIONSLOG,1.0,2015-07-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002534,HAPO,40.000.240-0,MIGRATIONSLOG,1.0,2014-01-01,2025-05-15,
VTR-00002535,HAPO,40.000.241-1,MIGRATIONSLOG,1.0,2016-01-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002536,HAPO,40.000.242-6,MIGRATIONSLOG,1.0,2008-03-01,2025-05-15,
VTR-00002540,HAPO,40.000.243-4,MIGRATIONSLOG,1.0,2018-05-01,2025-05-15,
VTR-00002542,HAPO,40.000.244-2,MIGRATIONSLOG,1.0,2016-09-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002543,HAPO,40.000.245-8,MIGRATIONSLOG,1.0,2020-01-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002545,HAPO,40.000.246-3,MIGRATIONSLOG,1.0,2020-05-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002546,HAPO,40.000.247-9,MIGRATIONSLOG,1.0,2015-04-01,2025-05-15,
VTR-00002548,HAPO,40.000.248-7,MIGRATIONSLOG,1.0,2014-06-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002549,HAPO,40.000.249-5,MIGRATIONSLOG,1.0,2015-01-01,2025-05-15,
VTR-00002551,HAPO,40.000.250-5,MIGRATIONSLOG,1.0,2018-06-01,2025-05-15,
VTR-00002556,HAPO,40.000.251-0,MIGRATIONSLOG,1.0,2010-03-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002557,HAPO,40.000.252-1,MIGRATIONSLOG,1.0,2019-11-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002560,HAPO,40.000.253-6,MIGRATIONSLOG,1.0,2012-11-01,2025-05-15,
VTR-00002561,HAPO,40.000.254-4,MIGRATIONSLOG,1.0,2014-07-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002562,HAPO,40.000.255-2,MIGRATIONSLOG,1.0,2015-08-01,2025-05-15,
VTR-00002564,HAPO,40.000.256-8,MIGRATIONSLOG,1.0,2014-06-01,2025-05-15,
VTR-00002568,HAPO,40.000.257-3,MIGRATIONSLOG,1.0,2020-05-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002569,HAPO,40.000.258-9,MIGRATIONSLOG,1.0,2009-05-01,2025-05-15,
VTR-00002571,HAPO,40.000.259-7,MIGRATIONSLOG,1.0,2018-01-01,2025-05-15,
VTR-00002575,HAPO,40.000.260-2,MIGRATIONSLOG,1.0,2020-01-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002577,HAPO,40.000.261-8,MIGRATIONSLOG,1.0,2017-08-01,2025-05-15,
VTR-00002578,HAPO,40.000.262-3,MIGRATIONSLOG,1.0,2018-05-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002582,HAPO,40.000.263-9,MIGRATIONSLOG,1.0,2009-02-01,2025-05-15,
VTR-00002586,HAPO,40.000.264-7,MIGRATIONSLOG,1.0,2014-08-01,2025-05-15,
VTR-00002587,HAPO,40.000.265-5,MIGRATIONSLOG,1.0,2007-07-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002589,HAPO,40.000.266-0,MIGRATIONSLOG,1.0,2014-10-01,2025-05-15,
VTR-00002591,HAPO,40.000.267-1,MIGRATIONSLOG,1.0,2018-12-01,2025-05-15,
VTR-00002593,HAPO,40.000.268-6,MIGRATIONSLOG,1.0,2012-12-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002594,HAPO,40.000.269-4,MIGRATIONSLOG,1.0,2013-05-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002597,HAPO,40.000.270-3,MIGRATIONSLOG,1.0,2013-12-01,2025-05-15,
VTR-00002598,HAPO,40.000.271-9,MIGRATIONSLOG,1.0,2020-04-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002599,HAPO,40.000.272-7,MIGRATIONSLOG,1.0,2012-10-01,2025-05-15,
VTR-00002601,HAPO,40.000.273-5,MIGRATIONSLOG,1.0,2015-02-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002602,HAPO,40.000.274-0,MIGRATIONSLOG,1.0,2019-04-01,2025-05-15,
VTR-00002603,HAPO,40.000.275-1,MIGRATIONSLOG,1.0,2019-03-01,2025-05-15,
VTR-00002604,HAPO,40.000.276-6,MIGRATIONSLOG,1.0,2020-03-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002605,HAPO,40.000.277-4,MIGRATIONSLOG,1.0,2015-01-01,2025-05-15,
VTR-00002607,HAPO,40.000.278-2,MIGRATIONSLOG,1.0,2014-08-01,2025-05-15,
VTR-00002608,HAPO,40.000.279-8,MIGRATIONSLOG,1.0,2017-03-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002612,HAPO,40.000.280-7,MIGRATIONSLOG,1.0,2015-11-01,2025-05-15,
VTR-00002614,HAPO,40.000.281-5,MIGRATIONSLOG,1.0,2019-11-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002617,HAPO,40.000.282-0,MIGRATIONSLOG,1.0,2013-04-01,2025-05-15,
VTR-00002618,HAPO,40.000.283-1,MIGRATIONSLOG,1.0,2020-09-01,2025-05-15,
VTR-00002619,HAPO,40.000.284-6,MIGRATIONSLOG,1.0,2015-08-01,2025-05-15,
VTR-00002620,HAPO,40.000.285-4,MIGRATIONSLOG,1.0,2009-04-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002622,HAPO,40.000.286-2,MIGRATIONSLOG,1.0,2019-05-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002623,HAPO,40.000.287-8,MIGRATIONSLOG,1.0,2019-02-01,2025-05-15,
VTR-00002625,HAPO,40.000.288-3,MIGRATIONSLOG,1.0,2017-04-01,2025-05-15,
VTR-00002626,HAPO,40.000.289-9,MIGRATIONSLOG,1.0,2014-06-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002627,HAPO,40.000.290-6,MIGRATIONSLOG,1.0,2013-02-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002630,HAPO,40.000.291-4,MIGRATIONSLOG,1.0,2019-01-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002632,HAPO,40.000.292-2,MIGRATIONSLOG,1.0,2015-02-01,2025-05-15,
VTR-00002634,HAPO,40.000.293-8,MIGRATIONSLOG,1.0,2019-02-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002637,HAPO,40.000.294-3,MIGRATIONSLOG,1.0,2017-03-01,2025-05-15,
VTR-00002638,HAPO,40.000.295-9,MIGRATIONSLOG,1.0,2013-07-01,2025-05-15,
VTR-00002642,HAPO,40.000.296-7,MIGRATIONSLOG,1.0,2015-10-01,2025-05-15,
VTR-00002644,HAPO,40.000.297-5,MIGRATIONSLOG,1.0,2016-05-01,2025-05-15,
VTR-00002645,HAPO,40.000.298-0,MIGRATIONSLOG,1.0,2016-11-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002649,HAPO,40.000.299-1,MIGRATIONSLOG,1.0,2018-06-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002652,HAPO,40.000.300-4,MIGRATIONSLOG,1.0,2018-03-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002653,HAPO,40.000.301-2,MIGRATIONSLOG,1.0,2019-12-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002657,HAPO,40.000.302-8,MIGRATIONSLOG,1.0,2016-12-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002662,HAPO,40.000.303-3,MIGRATIONSLOG,1.0,2017-11-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002663,HAPO,40.000.304-9,MIGRATIONSLOG,1.0,2010-11-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002664,HAPO,40.000.305-7,MIGRATIONSLOG,1.0,2012-06-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002665,HAPO,40.000.306-5,MIGRATIONSLOG,1.0,2011-08-01,2025-05-15,
VTR-00002666,HAPO,40.000.307-0,MIGRATIONSLOG,1.0,2017-03-01,2025-05-15,
VTR-00002667,HAPO,40.000.308-1,MIGRATIONSLOG,1.0,2010-04-01,2025-05-15,
VTR-00002669,HAPO,40.000.309-6,MIGRATIONSLOG,1.0,2013-05-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002670,HAPO,40.000.310-8,MIGRATIONSLOG,1.0,2015-10-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002673,HAPO,40.000.311-3,MIGRATIONSLOG,1.0,2018-06-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002678,HAPO,40.000.312-9,MIGRATIONSLOG,1.0,2017-06-01,2025-05-15,
VTR-00002679,HAPO,40.000.313-7,MIGRATIONSLOG,1.0,2015-12-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002680,HAPO,40.000.314-5,MIGRATIONSLOG,1.0,2016-02-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002682,HAPO,40.000.315-0,MIGRATIONSLOG,1.0,2018-08-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002683,HAPO,40.000.316-1,MIGRATIONSLOG,1.0,2015-04-01,2025-05-15,
VTR-00002685,HAPO,40.000.317-6,MIGRATIONSLOG,1.0,2017-11-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002686,HAPO,40.000.318-4,MIGRATIONSLOG,1.0,2016-03-01,2025-05-15,
VTR-00002687,HAPO,40.000.319-2,MIGRATIONSLOG,1.0,2016-12-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002691,HAPO,40.000.320-0,MIGRATIONSLOG,1.0,2016-08-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002694,HAPO,40.000.321-1,MIGRATIONSLOG,1.0,2020-12-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002695,HAPO,40.000.322-6,MIGRATIONSLOG,1.0,2017-10-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002696,HAPO,40.000.323-4,MIGRATIONSLOG,1.0,2020-10-01,2025-05-15,
VTR-00002700,HAPO,40.000.324-2,MIGRATIONSLOG,1.0,2013-08-01,2025-05-15,
VTR-00002702,HAPO,40.000.325-8,MIGRATIONSLOG,1.0,2015-11-01,2025-05-15,
VTR-00002703,HAPO,40.000.326-3,MIGRATIONSLOG,1.0,2018-06-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002707,HAPO,40.000.327-9,MIGRATIONSLOG,1.0,2018-08-01,2025-05-15,
VTR-00002710,HAPO,40.000.328-7,MIGRATIONSLOG,1.0,2015-12-01,2025-05-15,
VTR-00002711,HAPO,40.000.329-5,MIGRATIONSLOG,1.0,2019-12-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002712,HAPO,40.000.330-5,MIGRATIONSLOG,1.0,2017-06-01,2025-05-15,
VTR-00002715,HAPO,40.000.331-0,MIGRATIONSLOG,1.0,2018-12-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002719,HAPO,40.000.332-1,MIGRATIONSLOG,1.0,2017-09-01,2025-05-15,
VTR-00002720,HAPO,40.000.333-6,MIGRATIONSLOG,1.0,2020-12-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002723,HAPO,40.000.334-4,MIGRATIONSLOG,1.0,2020-08-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002727,HAPO,40.000.335-2,MIGRATIONSLOG,1.0,2014-04-01,2025-05-15,
VTR-00002730,HAPO,40.000.336-8,MIGRATIONSLOG,1.0,2015-12-01,2025-05-15,
VTR-00002734,HAPO,40.000.337-3,MIGRATIONSLOG,1.0,2020-12-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002737,HAPO,40.000.338-9,MIGRATIONSLOG,1.0,2020-03-01,2025-05-15,
VTR-00002738,HAPO,40.000.339-7,MIGRATIONSLOG,1.0,2019-10-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002740,HAPO,40.000.340-2,MIGRATIONSLOG,1.0,2014-03-01,2025-05-15,
VTR-00002744,HAPO,40.000.341-8,MIGRATIONSLOG,1.0,2017-10-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002749,HAPO,40.000.342-3,MIGRATIONSLOG,1.0,2019-09-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002752,HAPO,40.000.343-9,MIGRATIONSLOG,1.0,2020-08-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002756,HAPO,40.000.344-7,MIGRATIONSLOG,1.0,2018-09-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002758,HAPO,40.000.345-5,MIGRATIONSLOG,1.0,2016-10-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002761,HAPO,40.000.346-0,MIGRATIONSLOG,1.0,2006-11-01,2025-05-15,
VTR-00002765,HAPO,40.000.347-1,MIGRATIONSLOG,1.0,2019-04-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002771,HAPO,40.000.348-6,MIGRATIONSLOG,1.0,2013-05-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002772,HAPO,40.000.349-4,MIGRATIONSLOG,1.0,2016-04-01,2025-05-15,
VTR-00002774,HAPO,40.000.350-3,MIGRATIONSLOG,1.0,2016-11-01,2025-05-15,
VTR-00002775,HAPO,40.000.351-9,MIGRATIONSLOG,1.0,2019-04-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002777,HAPO,40.000.352-7,MIGRATIONSLOG,1.0,2015-02-01,2025-05-15,
VTR-00002781,HAPO,40.000.353-5,MIGRATIONSLOG,1.0,2019-11-01,2025-05-15,
VTR-00002782,HAPO,40.000.354-0,MIGRATIONSLOG,1.0,2017-03-01,2025-05-15,
VTR-00002784,HAPO,40.000.355-1,MIGRATIONSLOG,1.0,2012-12-01,2025-05-15,
VTR-00002787,HAPO,40.000.356-6,MIGRATIONSLOG,1.0,2019-05-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002790,HAPO,40.000.357-4,MIGRATIONSLOG,1.0,2009-02-01,2025-05-15,
VTR-00002793,HAPO,40.000.358-2,MIGRATIONSLOG,1.0,2013-09-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002795,HAPO,40.000.359-8,MIGRATIONSLOG,1.0,2017-09-01,2025-05-15,
VTR-00002798,HAPO,40.000.360-7,MIGRATIONSLOG,1.0,2014-02-01,2025-05-15,
VTR-00002799,HAPO,40.000.361-5,MIGRATIONSLOG,1.0,2017-10-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002800,HAPO,40.000.362-0,MIGRATIONSLOG,1.0,2014-03-01,2025-05-15,
VTR-00002801,HAPO,40.000.363-1,MIGRATIONSLOG,1.0,2020-09-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002805,HAPO,40.000.364-6,MIGRATIONSLOG,1.0,2013-10-01,2025-05-15,
VTR-00002806,HAPO,40.000.365-4,MIGRATIONSLOG,1.0,2018-05-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002807,HAPO,40.000.366-2,MIGRATIONSLOG,1.0,2013-06-01,2025-05-15,
VTR-00002810,HAPO,40.000.367-8,MIGRATIONSLOG,1.0,2017-10-01,2025-05-15,
VTR-00002811,HAPO,40.000.368-3,MIGRATIONSLOG,1.0,2019-09-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002812,HAPO,40.000.369-9,MIGRATIONSLOG,1.0,2013-09-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002813,HAPO,40.000.370-6,MIGRATIONSLOG,1.0,2013-10-01,2025-05-15,
VTR-00002814,HAPO,40.000.371-4,MIGRATIONSLOG,1.0,2003-04-01,2025-05-15,
VTR-00002817,HAPO,40.000.372-2,MIGRATIONSLOG,1.0,2016-02-01,2025-05-15,
VTR-00002819,HAPO,40.000.373-8,MIGRATIONSLOG,1.0,2002-03-01,2025-05-15,
VTR-00002821,HAPO,40.000.374-3,MIGRATIONSLOG,1.0,2004-01-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002824,HAPO,40.000.375-9,MIGRATIONSLOG,1.0,2014-01-01,2025-05-15,
VTR-00002826,HAPO,40.000.376-7,MIGRATIONSLOG,1.0,2019-03-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002829,HAPO,40.000.377-5,MIGRATIONSLOG,1.0,2013-05-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002830,HAPO,40.000.378-0,MIGRATIONSLOG,1.0,2015-04-01,2025-05-15,
VTR-00002837,HAPO,40.000.379-1,MIGRATIONSLOG,1.0,2010-12-01,2025-05-15,
VTR-00002838,HAPO,40.000.380-9,MIGRATIONSLOG,1.0,2019-08-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002840,HAPO,40.000.381-7,MIGRATIONSLOG,1.0,2015-01-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002841,HAPO,40.000.382-5,MIGRATIONSLOG,1.0,2017-08-01,2025-05-15,
VTR-00002842,HAPO,40.000.383-0,MIGRATIONSLOG,1.0,2019-10-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002843,HAPO,40.000.384-1,MIGRATIONSLOG,1.0,2017-04-01,2025-05-15,
VTR-00002846,HAPO,40.000.385-6,MIGRATIONSLOG,1.0,2001-01-01,2025-05-15,
VTR-00002848,HAPO,40.000.386-4,MIGRATIONSLOG,1.0,2020-01-01,2025-05-15,
VTR-00002850,HAPO,40.000.387-2,MIGRATIONSLOG,1.0,2008-04-01,2025-05-15,
VTR-00002851,HAPO,40.000.388-8,MIGRATIONSLOG,1.0,2019-07-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002852,HAPO,40.000.389-3,MIGRATIONSLOG,1.0,2008-12-01,2025-05-15,
VTR-00002853,HAPO,40.000.390-1,MIGRATIONSLOG,1.0,2019-10-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002855,HAPO,40.000.391-6,MIGRATIONSLOG,1.0,2018-05-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002857,HAPO,40.000.392-4,MIGRATIONSLOG,1.0,2013-09-01,2025-05-15,
VTR-00002859,HAPO,40.000.393-2,MIGRATIONSLOG,1.0,2005-07-01,2025-05-15,
VTR-00002860,HAPO,40.000.394-8,MIGRATIONSLOG,1.0,2017-06-01,2025-05-15,
VTR-00002862,HAPO,40.000.395-3,MIGRATIONSLOG,1.0,2017-01-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002864,HAPO,40.000.396-9,MIGRATIONSLOG,1.0,2013-03-01,2025-05-15,
VTR-00002865,HAPO,40.000.397-7,MIGRATIONSLOG,1.0,2008-03-01,2025-05-15,
VTR-00002869,HAPO,40.000.398-5,MIGRATIONSLOG,1.0,2018-06-01,2025-05-15,
VTR-00002871,HAPO,40.000.399-0,MIGRATIONSLOG,1.0,2013-05-01,2025-05-15,
VTR-00002875,HAPO,40.000.400-2,MIGRATIONSLOG,1.0,2020-11-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002876,HAPO,40.000.401-8,MIGRATIONSLOG,1.0,2015-06-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002877,HAPO,40.000.402-3,MIGRATIONSLOG,1.0,2017-07-01,2025-05-15,
VTR-00002878,HAPO,40.000.403-9,MIGRATIONSLOG,1.0,2010-09-01,2025-05-15,
VTR-00002882,HAPO,40.000.404-7,MIGRATIONSLOG,1.0,2018-07-01,2025-05-15,
VTR-00002885,HAPO,40.000.405-5,MIGRATIONSLOG,1.0,2001-09-01,2025-05-15,
VTR-00002886,HAPO,40.000.406-0,MIGRATIONSLOG,1.0,2011-04-01,2025-05-15,
VTR-00002887,HAPO,40.000.407-1,MIGRATIONSLOG,1.0,2015-11-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002888,HAPO,40.000.408-6,MIGRATIONSLOG,1.0,2020-09-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002891,HAPO,40.000.409-4,MIGRATIONSLOG,1.0,2017-07-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002892,HAPO,40.000.410-3,MIGRATIONSLOG,1.0,2003-08-01,2025-05-15,
VTR-00002893,HAPO,40.000.411-9,MIGRATIONSLOG,1.0,2014-10-01,2025-05-15,
VTR-00002898,HAPO,40.000.412-7,MIGRATIONSLOG,1.0,2015-02-01,2025-05-15,
VTR-00002899,HAPO,40.000.413-5,MIGRATIONSLOG,1.0,2014-12-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00002900,HAPO,40.000.414-0,MIGRATIONSLOG,1.0,2017-12-01,2025-05-15,Migrationsstorno ZZ im Altsystem
VTR-00000102,VERA,L-0000001,MIGRATIONSLOG,1.0,2019-05-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00000103,VERA,L-0000002,MIGRATIONSLOG,1.0,2019-05-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00000104,VERA,L-0000003,MIGRATIONSLOG,1.0,2020-01-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00000302,VERA,L-0000004,MIGRATIONSLOG,1.0,2019-07-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00000402,VERA,L-0000005,MIGRATIONSLOG,1.0,2018-03-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00000501,VERA,L-0000006,MIGRATIONSLOG,1.0,1995-07-01,2025-11-15,
VTR-00000502,VERA,L-0000007,MIGRATIONSLOG,1.0,2019-09-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00000601,VERA,L-0000008,MIGRATIONSLOG,1.0,2016-04-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002902,VERA,L-0000009,MIGRATIONSLOG,1.0,2015-12-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002904,VERA,L-0000010,MIGRATIONSLOG,1.0,1995-11-01,2025-11-15,
VTR-00002906,VERA,L-0000011,MIGRATIONSLOG,1.0,2011-12-01,2025-11-15,
VTR-00002908,VERA,L-0000012,MIGRATIONSLOG,1.0,2017-12-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002910,VERA,L-0000013,MIGRATIONSLOG,1.0,2022-10-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002911,VERA,L-0000014,MIGRATIONSLOG,1.0,2020-03-01,2025-11-15,
VTR-00002913,VERA,L-0000015,MIGRATIONSLOG,1.0,2018-04-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002914,VERA,L-0000016,MIGRATIONSLOG,1.0,2006-09-01,2025-11-15,
VTR-00002917,VERA,L-0000017,MIGRATIONSLOG,1.0,2013-08-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002918,VERA,L-0000018,MIGRATIONSLOG,1.0,2017-11-01,2025-11-15,
VTR-00002920,VERA,L-0000019,MIGRATIONSLOG,1.0,2021-05-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002921,VERA,L-0000020,MIGRATIONSLOG,1.0,2024-11-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002922,VERA,L-0000021,MIGRATIONSLOG,1.0,2011-01-01,2025-11-15,
VTR-00002923,VERA,L-0000022,MIGRATIONSLOG,1.0,2003-12-01,2025-11-15,
VTR-00002925,VERA,L-0000023,MIGRATIONSLOG,1.0,1997-03-01,2025-11-15,
VTR-00002926,VERA,L-0000024,MIGRATIONSLOG,1.0,2016-08-01,2025-11-15,
VTR-00002931,VERA,L-0000025,MIGRATIONSLOG,1.0,2006-11-01,2025-11-15,
VTR-00002932,VERA,L-0000026,MIGRATIONSLOG,1.0,2010-11-01,2025-11-15,
VTR-00002936,VERA,L-0000027,MIGRATIONSLOG,1.0,2012-09-01,2025-11-15,
VTR-00002939,VERA,L-0000028,MIGRATIONSLOG,1.0,2004-09-01,2025-11-15,
VTR-00002940,VERA,L-0000029,MIGRATIONSLOG,1.0,2020-08-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002941,VERA,L-0000030,MIGRATIONSLOG,1.0,2007-09-01,2025-11-15,
VTR-00002942,VERA,L-0000031,MIGRATIONSLOG,1.0,2006-10-01,2025-11-15,
VTR-00002943,VERA,L-0000032,MIGRATIONSLOG,1.0,2009-07-01,2025-11-15,
VTR-00002944,VERA,L-0000033,MIGRATIONSLOG,1.0,2019-11-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002945,VERA,L-0000034,MIGRATIONSLOG,1.0,2001-02-01,2025-11-15,
VTR-00002946,VERA,L-0000035,MIGRATIONSLOG,1.0,2002-11-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002947,VERA,L-0000036,MIGRATIONSLOG,1.0,2014-11-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002948,VERA,L-0000037,MIGRATIONSLOG,1.0,2019-05-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002950,VERA,L-0000038,MIGRATIONSLOG,1.0,2016-12-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002951,VERA,L-0000039,MIGRATIONSLOG,1.0,1995-09-01,2025-11-15,
VTR-00002952,VERA,L-0000040,MIGRATIONSLOG,1.0,2019-12-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002954,VERA,L-0000041,MIGRATIONSLOG,1.0,2022-03-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002957,VERA,L-0000042,MIGRATIONSLOG,1.0,2008-06-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002959,VERA,L-0000043,MIGRATIONSLOG,1.0,2003-04-01,2025-11-15,
VTR-00002962,VERA,L-0000044,MIGRATIONSLOG,1.0,2018-06-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002963,VERA,L-0000045,MIGRATIONSLOG,1.0,2013-10-01,2025-11-15,
VTR-00002967,VERA,L-0000046,MIGRATIONSLOG,1.0,2022-07-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002970,VERA,L-0000047,MIGRATIONSLOG,1.0,2014-11-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002971,VERA,L-0000048,MIGRATIONSLOG,1.0,2014-01-01,2025-11-15,Migrationsstorno ZZ im Altsystem
VTR-00002972,VERA,L-0000049,MIGRATIONSLOG,1.0,2019-12-01,2025-11-15,Migrationsstorno ZZ im Altsystem
